Date, Interval, Layer, Sv_mean, ABC,Sigma,Density,wt/fish,Biomass, Height_mean, Depth_mean, Good_samples, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M,Time,Northing,Easting
8/9/2010,30,3,-38.541977,0.000138877,6.81E-06,204071.2008,1.1231,229.19343,0.992726,2.503501,43945,2,3,22275,23073,7376.34116,22:04:56,4382722.27,693619.1466
8/9/2010,30,4,-43.569047,4.25E-05,6.81E-06,62377.83326,1.1231,70.05687,0.965572,3.485588,42743,3,4,22275,23073,7376.34116,22:04:56,4382722.27,693619.1466
8/9/2010,30,5,-55.713332,9.49E-07,6.81E-06,1395.20949,1.1231,1.56697,0.353853,4.22933,15664,4,5,22275,23073,7376.34116,22:04:56,4382722.27,693619.1466
8/9/2010,31,3,-40.359985,9.14E-05,6.81E-06,134270.6109,1.1231,150.80002,0.992726,2.503501,45375,2,3,23074,23898,7620.507186,22:11:50,4382774.552,693499.5251
8/9/2010,31,4,-48.976957,1.08E-05,6.81E-06,15826.43997,1.1231,17.77476,0.850998,3.454608,38897,3,4,23074,23898,7620.507186,22:11:50,4382774.552,693499.5251
8/9/2010,31,5,-53.743139,4.87E-07,6.81E-06,714.90334,1.1231,0.80291,0.115189,4.146135,5265,4,5,23074,23898,7620.507186,22:11:50,4382774.552,693499.5251
8/9/2010,32,3,-40.45092,8.67E-05,6.81E-06,127372.7482,1.1231,143.053,0.961653,2.490958,43049,2,3,23899,24706,7876.595869,22:13:33,4382684.154,693260.3812
8/9/2010,32,4,-44.792295,1.15E-05,6.81E-06,16892.72388,1.1231,18.97231,0.34656,3.282356,15514,3,4,23899,24706,7876.595869,22:13:33,4382684.154,693260.3812
8/9/2010,33,3,-40.571087,7.97E-05,6.81E-06,117094.8437,1.1231,131.50983,0.908859,2.470508,36607,2,3,24707,25433,8136.260565,22:16:06,4382754.158,693178.0636
8/9/2010,33,4,-42.12365,5.51E-06,6.81E-06,8089.9492,1.1231,9.08586,0.089776,3.123011,3616,3,4,24707,25433,8136.260565,22:16:06,4382754.158,693178.0636
8/9/2010,34,3,-41.321291,7.32E-05,6.81E-06,107609.4365,1.1231,120.85672,0.992726,2.503501,43450,2,3,25434,26223,8375.70672,22:17:41,4382936.545,693332.2526
8/9/2010,34,4,-49.82016,6.14E-06,6.81E-06,9026.98845,1.1231,10.13826,0.589398,3.317861,25797,3,4,25434,26223,8375.70672,22:17:41,4382936.545,693332.2526
8/9/2010,35,3,-41.169982,7.54E-05,6.81E-06,110756.6656,1.1231,124.39139,0.986775,2.500954,40292,2,3,26224,26960,8635.839762,22:19:54,4383083.272,693386.609
8/9/2010,35,4,-50.053485,4.87E-06,6.81E-06,7151.66531,1.1231,8.03207,0.492726,3.305592,20119,3,4,26224,26960,8635.839762,22:19:54,4383083.272,693386.609
8/9/2010,36,3,-40.687013,6.82E-05,6.81E-06,100250.5304,1.1231,112.59189,0.799167,2.432763,36218,2,3,26961,27778,8875.823118,22:21:31,4383019.175,693155.5849
8/9/2010,36,4,-53.336604,5.30E-07,6.81E-06,778.84133,1.1231,0.87472,0.114277,3.186338,5179,3,4,26961,27778,8875.823118,22:21:31,4383019.175,693155.5849
8/9/2010,37,3,-39.153445,3.44E-05,6.81E-06,50505.53721,1.1231,56.72303,0.282835,2.179203,9637,2,3,27779,28393,9156.501226,22:24:59,4383084.478,692978.4587
8/9/2010,38,3,-40.463706,6.26E-05,6.81E-06,91917.35513,1.1231,103.23286,0.696014,2.362721,31466,2,3,28394,29209,9372.125798,22:26:28,4383284.992,693052.8769
8/9/2010,39,3,-40.243326,2.94E-05,6.81E-06,43237.17872,1.1231,48.5599,0.3112,2.230993,13069,2,3,29210,29967,9635.393826,22:29:00,4383434.942,693019.0941
8/9/2010,40,3,-26.995326,2.38E-05,6.81E-06,34962.19587,1.1231,39.26622,0.011912,2.107023,295,2,3,29968,30414,9819.002259,22:30:14,4383370.805,692847.5449
8/9/2010,1,1,-41.084355,0.001146643,3.20E-05,48690.31175,1.1231,54.68434,14.718507,9.699223,663776,0,20,15,828,122.418341,21:08:34,4381194.896,694408.3581
8/9/2010,2,1,-41.045109,0.001494115,3.20E-05,49132.30552,1.1231,55.18075,19.006187,10.486794,773955,0,20,829,1563,384.365795,21:10:53,4381358.399,694542.7225
8/9/2010,3,1,-41.174183,0.00144083,3.20E-05,47693.55233,1.1231,53.56488,18.88126,10.454017,784559,0,20,1564,2313,617.677488,21:12:27,4381299.676,694321.0678
8/9/2010,4,1,-41.522152,0.001311501,3.20E-05,44021.29543,1.1231,49.44055,18.620175,10.362375,838702,0,20,2314,3126,873.361313,21:14:34,4381382.413,694260.6554
8/9/2010,5,1,-41.335016,0.001397634,3.20E-05,45959.62129,1.1231,51.61749,19.006187,10.486794,743418,0,20,3127,3832,1112.710867,21:16:11,4381546.255,694429.3093
8/9/2010,6,1,-39.206481,0.002281639,3.20E-05,75029.12864,1.1231,84.26561,19.006187,10.486794,823446,0,20,3833,4614,1375.952218,21:18:26,4381505.06,694219.9631
8/9/2010,7,1,-39.147033,0.002264097,3.20E-05,76063.2304,1.1231,85.42701,18.603659,10.345897,749318,0,20,4615,5341,1637.362497,21:20:35,4381455.014,693970.9813
8/9/2010,8,1,-38.849257,0.002477247,3.20E-05,81461.48126,1.1231,91.48982,19.006187,10.486794,841347,0,20,5342,6140,1874.751412,21:22:12,4381622.274,694126.9321
8/9/2010,9,1,-40.886372,0.001549736,3.20E-05,50961.33123,1.1231,57.23494,19.006187,10.486794,778167,0,20,6141,6879,2117.614792,21:23:49,4381822.739,694259.6412
8/9/2010,10,1,-39.549647,0.00210829,3.20E-05,69328.73654,1.1231,77.86347,19.006187,10.486794,822393,0,20,6880,7660,2377.131886,21:26:07,4381791.734,694105.9772
8/9/2010,11,1,-40.789506,0.00158469,3.20E-05,52110.76041,1.1231,58.52587,19.006187,10.486794,830817,0,20,7661,8449,2625.429968,21:27:47,4381675.145,693888.1179
8/9/2010,12,1,-41.122858,0.000967265,3.20E-05,48260.54906,1.1231,54.20167,12.526539,8.370937,519118,0,20,8450,9197,2885.467696,21:29:51,4381623.848,693739.5309
8/9/2010,13,1,-39.500387,0.002132339,3.20E-05,70119.5852,1.1231,78.75167,19.006187,10.486794,823446,0,20,9198,9979,3124.800892,21:31:28,4381788.428,693909.087
8/9/2010,14,1,-40.267186,0.001787213,3.20E-05,58770.50594,1.1231,66.00546,19.006187,10.486794,824499,0,20,9980,10762,3374.635347,21:33:07,4381991.455,694052.6454
8/9/2010,15,1,-39.611914,0.002078278,3.20E-05,68341.83401,1.1231,76.75507,19.006187,10.486794,772902,0,20,10763,11496,3632.477418,21:35:23,4382073.844,694029.3593
8/9/2010,16,1,-39.968076,0.001914641,3.20E-05,62960.83075,1.1231,70.71164,19.006187,10.486794,841347,0,20,11497,12295,3874.069045,21:37:01,4381968.973,693812.7907
8/9/2010,17,1,-40.85407,0.001455839,3.20E-05,51341.79171,1.1231,57.66223,17.722313,10.084383,714801,0,20,12296,13023,4113.671413,21:38:37,4381868.77,693595.3853
8/9/2010,18,1,-40.179865,0.001823512,3.20E-05,59964.12957,1.1231,67.34603,19.006187,10.486794,835029,0,20,13024,13816,4375.272981,21:40:56,4381993.018,693640.8348
8/9/2010,19,1,-39.557507,0.002104477,3.20E-05,69203.37717,1.1231,77.72267,19.006187,10.486794,822393,0,20,13817,14597,4625.663364,21:42:36,4382188.331,693796.9127
8/9/2010,20,1,-40.03962,0.001738257,3.20E-05,61932.13264,1.1231,69.5563,17.541871,10.485033,785273,0,20,14598,15405,4875.152318,21:44:17,4382384.361,693948.8857
8/9/2010,21,1,-39.646939,0.002061584,3.20E-05,67792.88864,1.1231,76.13855,19.006187,10.486794,806598,0,20,15406,16171,5126.038977,21:46:55,4382419.885,693931.2836
8/9/2010,22,1,-39.898955,0.001945358,3.20E-05,63970.90175,1.1231,71.84605,19.006187,10.486794,821340,0,20,16172,16951,5373.020932,21:48:33,4382291.346,693722.8394
8/9/2010,23,1,-41.289918,0.001398054,3.20E-05,46439.35981,1.1231,52.15629,18.815499,10.409285,749511,0,20,16952,17670,5615.106035,21:50:08,4382179.621,693508.3942
8/9/2010,24,1,-41.497102,0.001341159,3.20E-05,44275.94374,1.1231,49.72654,18.931738,10.453956,841198,0,20,17671,18472,5874.728478,21:53:18,4382254.289,693481.0906
8/9/2010,25,1,-39.795506,0.001992252,3.20E-05,65512.98245,1.1231,73.57797,19.006187,10.486794,838188,0,20,18473,19268,6122.837205,21:54:59,4382434.066,693651.3878
8/9/2010,26,1,-39.435853,0.002164261,3.20E-05,71169.29551,1.1231,79.93061,19.006187,10.486794,769743,0,20,19269,19999,6383.089561,21:57:22,4382619.601,693793.5377
8/9/2010,27,1,-39.70975,0.002031983,3.20E-05,66819.47113,1.1231,75.0453,19.006187,10.486794,838188,0,20,20000,20795,6623.035143,21:58:59,4382512.432,693579.6351
8/9/2010,28,1,-43.015167,0.000878694,3.20E-05,31214.85614,1.1231,35.05757,17.593586,10.043142,672569,0,20,20796,21485,6858.742445,22:00:33,4382407.326,693369.7824
8/9/2010,29,1,-41.708253,0.001282536,3.20E-05,42174.76575,1.1231,47.3667,19.006187,10.486794,832923,0,20,21486,22276,7125.642122,22:03:15,4382541.206,693447.363
8/9/2010,30,1,-39.639921,0.002064918,3.20E-05,67902.52515,1.1231,76.26168,19.006187,10.486794,840294,0,20,22277,23074,7376.152517,22:04:55,4382722.113,693619.0422
8/9/2010,31,1,-39.332411,0.002216429,3.20E-05,72884.79526,1.1231,81.85729,19.006187,10.486794,868725,0,20,23075,23899,7620.296598,22:11:50,4382774.627,693499.7226
8/9/2010,32,1,-42.140794,0.001153897,3.20E-05,38176.71771,1.1231,42.87647,18.890638,10.457258,846698,0,20,23900,24708,7876.717291,22:13:33,4382684.104,693260.2699
8/9/2010,33,1,-43.298687,0.00085665,3.20E-05,29242.14838,1.1231,32.84201,18.309315,10.258043,736448,0,20,24709,25434,8136.069697,22:16:06,4382754.01,693177.9435
8/9/2010,34,1,-39.929606,0.001931676,3.20E-05,63521.00746,1.1231,71.34078,19.006187,10.486794,832923,0,20,25435,26225,8375.836958,22:17:41,4382936.659,693332.3167
8/9/2010,35,1,-38.938398,0.002426918,3.20E-05,79806.48107,1.1231,89.63108,19.006187,10.486794,776061,0,20,26226,26962,8635.955154,22:19:54,4383083.241,693386.498
8/9/2010,36,1,-40.435071,0.001570216,3.20E-05,56541.96256,1.1231,63.50257,17.356673,10.408204,785637,0,20,26963,27779,8875.944844,22:21:31,4383019.148,693155.4652
8/9/2010,37,1,-40.333019,0.001760326,3.20E-05,57886.34421,1.1231,65.01246,19.006187,10.486794,648648,0,20,27780,28395,9156.327667,22:24:59,4383084.326,692978.374
8/9/2010,38,1,-40.442554,0.001716483,3.20E-05,56444.62277,1.1231,63.39325,19.006187,10.486794,859248,0,20,28396,29211,9372.24245,22:26:28,4383285.108,693052.8912
8/9/2010,39,1,-38.362995,0.002726988,3.20E-05,91112.6214,1.1231,102.32906,18.706077,10.374821,783498,0,20,29212,29967,9635.519808,22:29:00,4383434.901,693018.974
8/9/2010,40,1,-38.790906,0.002510756,3.20E-05,82563.37823,1.1231,92.72736,19.006187,10.486794,471744,0,20,29968,30415,9818.811344,22:30:14,4383370.852,692847.7302
8/24/2009,1,3,-50.67657,8.60E-06,8.74E-06,9843.63796,1.6188,15.93488,1.004868,2.500765,54432,2,3,0,971,118.335451, 20:52:53.88,4381180.544,694422.0187
8/24/2009,1,4,-44.721564,3.39E-05,8.74E-06,38782.89753,1.6188,62.78175,1.004832,3.505616,54430,3,4,0,971,118.335451, 20:52:53.88,4381180.544,694422.0187
8/24/2009,1,5,-47.490961,1.74E-05,8.74E-06,19933.73699,1.6188,32.26873,0.977195,4.500007,52933,4,5,0,971,118.335451, 20:52:53.88,4381180.544,694422.0187
8/24/2009,1,6,-52.224055,5.84E-06,8.74E-06,6689.86027,1.6188,10.82955,0.975257,5.495784,52828,5,6,0,971,118.335451, 20:52:53.88,4381180.544,694422.0187
8/24/2009,1,7,-57.053892,1.66E-06,8.74E-06,1899.70603,1.6188,3.07524,0.842116,6.453953,45616,6,7,0,971,118.335451, 20:52:53.88,4381180.544,694422.0187
8/24/2009,1,8,-61.365364,1.47E-07,8.74E-06,168.36302,1.6188,0.27255,0.201409,7.353889,10910,7,8,0,971,118.335451, 20:52:53.88,4381180.544,694422.0187
8/24/2009,2,3,-48.321567,1.48E-05,8.74E-06,16929.95998,1.6188,27.40622,1.004868,2.500765,46200,2,3,972,1796,363.461793, 20:54:44.13,4381379.342,694556.8938
8/24/2009,2,4,-44.676011,3.42E-05,8.74E-06,39193.27059,1.6188,63.44607,1.004868,3.505633,46200,3,4,972,1796,363.461793, 20:54:44.13,4381379.342,694556.8938
8/24/2009,2,5,-46.441642,2.24E-05,8.74E-06,25634.399,1.6188,41.49697,0.986924,4.50153,45375,4,5,972,1796,363.461793, 20:54:44.13,4381379.342,694556.8938
8/24/2009,2,6,-50.132546,9.73E-06,8.74E-06,11137.22924,1.6188,18.02895,1.003063,5.496641,46117,5,6,972,1796,363.461793, 20:54:44.13,4381379.342,694556.8938
8/24/2009,2,7,-57.025803,1.93E-06,8.74E-06,2213.60948,1.6188,3.58339,0.97494,6.499382,44824,6,7,972,1796,363.461793, 20:54:44.13,4381379.342,694556.8938
8/24/2009,2,8,-56.889333,1.41E-06,8.74E-06,1610.31439,1.6188,2.60678,0.687291,7.425212,31599,7,8,972,1796,363.461793, 20:54:44.13,4381379.342,694556.8938
8/24/2009,2,9,-59.577863,1.30E-07,8.74E-06,148.97185,1.6188,0.24116,0.118083,8.200036,5429,8,9,972,1796,363.461793, 20:54:44.13,4381379.342,694556.8938
8/24/2009,3,3,-49.220393,1.20E-05,8.74E-06,13764.90843,1.6188,22.28263,1.004868,2.500765,51296,2,3,1797,2712,624.597028, 20:56:44.62,4381332.476,694337.9359
8/24/2009,3,4,-44.487059,3.58E-05,8.74E-06,40936.12358,1.6188,66.2674,1.004868,3.505633,51296,3,4,1797,2712,624.597028, 20:56:44.62,4381332.476,694337.9359
8/24/2009,3,5,-48.728544,1.30E-05,8.74E-06,14887.207,1.6188,24.09941,0.97043,4.49637,49538,4,5,1797,2712,624.597028, 20:56:44.62,4381332.476,694337.9359
8/24/2009,3,6,-52.431898,4.88E-06,8.74E-06,5590.03012,1.6188,9.04914,0.854871,5.47374,43639,5,6,1797,2712,624.597028, 20:56:44.62,4381332.476,694337.9359
8/24/2009,3,7,-55.930682,1.73E-06,8.74E-06,1983.9335,1.6188,3.21159,0.679035,6.481648,34663,6,7,1797,2712,624.597028, 20:56:44.62,4381332.476,694337.9359
8/24/2009,3,8,-58.531935,5.67E-07,8.74E-06,649.53556,1.6188,1.05147,0.404663,7.405636,20657,7,8,1797,2712,624.597028, 20:56:44.62,4381332.476,694337.9359
8/24/2009,4,3,-48.765769,1.29E-05,8.74E-06,14790.74129,1.6188,23.94325,0.972441,2.504053,47202,2,3,2713,3583,881.442148, 20:58:43.58,4381353.673,694265.6037
8/24/2009,4,4,-46.080554,2.30E-05,8.74E-06,26319.9348,1.6188,42.60671,0.932474,3.491688,45262,3,4,2713,3583,881.442148, 20:58:43.58,4381353.673,694265.6037
8/24/2009,4,5,-52.400323,4.47E-06,8.74E-06,5122.47208,1.6188,8.29226,0.777694,4.488236,37749,4,5,2713,3583,881.442148, 20:58:43.58,4381353.673,694265.6037
8/24/2009,4,6,-55.437063,1.76E-06,8.74E-06,2019.81462,1.6188,3.26968,0.617041,5.468349,29951,5,6,2713,3583,881.442148, 20:58:43.58,4381353.673,694265.6037
8/24/2009,4,7,-56.050213,1.12E-06,8.74E-06,1279.78206,1.6188,2.07171,0.45025,6.483114,21855,6,7,2713,3583,881.442148, 20:58:43.58,4381353.673,694265.6037
8/24/2009,4,8,-57.081623,5.15E-07,8.74E-06,589.61304,1.6188,0.95447,0.263042,7.363026,12768,7,8,2713,3583,881.442148, 20:58:43.58,4381353.673,694265.6037
8/24/2009,5,3,-47.298046,1.87E-05,8.74E-06,21429.30354,1.6188,34.68976,1.004868,2.500765,46984,2,3,3584,4422,1115.204416, 21:00:28.42,4381526.813,694416.7054
8/24/2009,5,4,-44.638069,3.45E-05,8.74E-06,39537.18892,1.6188,64.0028,1.004868,3.505633,46984,3,4,3584,4422,1115.204416, 21:00:28.42,4381526.813,694416.7054
8/24/2009,5,5,-52.896077,5.06E-06,8.74E-06,5797.09223,1.6188,9.38433,0.986539,4.501347,46127,4,5,3584,4422,1115.204416, 21:00:28.42,4381526.813,694416.7054
8/24/2009,5,6,-55.280228,2.93E-06,8.74E-06,3350.32416,1.6188,5.4235,0.987202,5.495862,46158,5,6,3584,4422,1115.204416, 21:00:28.42,4381526.813,694416.7054
8/24/2009,5,7,-57.780527,1.60E-06,8.74E-06,1836.95987,1.6188,2.97367,0.962607,6.499519,45008,6,7,3584,4422,1115.204416, 21:00:28.42,4381526.813,694416.7054
8/24/2009,5,8,-59.043676,9.09E-07,8.74E-06,1040.79233,1.6188,1.68483,0.729505,7.422006,34109,7,8,3584,4422,1115.204416, 21:00:28.42,4381526.813,694416.7054
8/24/2009,5,9,-60.547336,7.77E-08,8.74E-06,88.94708,1.6188,0.14399,0.088138,8.197309,4121,8,9,3584,4422,1115.204416, 21:00:28.42,4381526.813,694416.7054
8/24/2009,6,3,-48.363675,1.46E-05,8.74E-06,16766.60494,1.6188,27.14178,1.004868,2.500765,51296,2,3,4423,5338,1377.134536, 21:02:27.85,4381531.471,694270.9233
8/24/2009,6,4,-46.571321,2.21E-05,8.74E-06,25332.64263,1.6188,41.00848,1.004868,3.505633,51296,3,4,4423,5338,1377.134536, 21:02:27.85,4381531.471,694270.9233
8/24/2009,6,5,-53.085315,4.85E-06,8.74E-06,5552.0807,1.6188,8.98771,0.986924,4.50153,50380,4,5,4423,5338,1377.134536, 21:02:27.85,4381531.471,694270.9233
8/24/2009,6,6,-56.966645,2.01E-06,8.74E-06,2297.38838,1.6188,3.71901,0.998149,5.495227,50953,5,6,4423,5338,1377.134536, 21:02:27.85,4381531.471,694270.9233
8/24/2009,6,7,-59.003162,1.19E-06,8.74E-06,1360.34528,1.6188,2.20213,0.94463,6.493076,48221,6,7,4423,5338,1377.134536, 21:02:27.85,4381531.471,694270.9233
8/24/2009,6,8,-58.500817,6.01E-07,8.74E-06,688.0614,1.6188,1.11383,0.425604,7.282885,21726,7,8,4423,5338,1377.134536, 21:02:27.85,4381531.471,694270.9233
8/24/2009,6,9,-56.623262,1.53E-08,8.74E-06,17.46972,1.6188,0.02828,0.007013,8.101473,358,8,9,4423,5338,1377.134536, 21:02:27.85,4381531.471,694270.9233
8/24/2009,7,3,-46.473165,2.26E-05,8.74E-06,25911.71353,1.6188,41.94588,1.004868,2.500765,48552,2,3,5339,6205,1617.013105, 21:04:17.37,4381447.352,694046.1499
8/24/2009,7,4,-46.868954,2.07E-05,8.74E-06,23654.68804,1.6188,38.29221,1.004868,3.505633,48552,3,4,5339,6205,1617.013105, 21:04:17.37,4381447.352,694046.1499
8/24/2009,7,5,-51.723808,6.46E-06,8.74E-06,7400.2738,1.6188,11.97956,0.961447,4.495721,46454,4,5,5339,6205,1617.013105, 21:04:17.37,4381447.352,694046.1499
8/24/2009,7,6,-57.532751,1.44E-06,8.74E-06,1646.33378,1.6188,2.66509,0.814872,5.470203,39372,5,6,5339,6205,1617.013105, 21:04:17.37,4381447.352,694046.1499
8/24/2009,7,7,-58.355046,2.73E-07,8.74E-06,312.69806,1.6188,0.5062,0.187037,6.205167,9037,6,7,5339,6205,1617.013105, 21:04:17.37,4381447.352,694046.1499
8/24/2009,8,3,-47.778708,1.68E-05,8.74E-06,19184.11721,1.6188,31.05525,1.004868,2.500765,51128,2,3,6206,7118,1874.583616, 21:06:15.30,4381596.145,694104.7286
8/24/2009,8,4,-45.985448,2.53E-05,8.74E-06,28991.31229,1.6188,46.93114,1.004868,3.505633,51128,3,4,6206,7118,1874.583616, 21:06:15.30,4381596.145,694104.7286
8/24/2009,8,5,-50.765118,8.28E-06,8.74E-06,9472.7384,1.6188,15.33447,0.986924,4.50153,50215,4,5,6206,7118,1874.583616, 21:06:15.30,4381596.145,694104.7286
8/24/2009,8,6,-57.486124,1.79E-06,8.74E-06,2052.10808,1.6188,3.32195,1.004868,5.497426,51128,5,6,6206,7118,1874.583616, 21:06:15.30,4381596.145,694104.7286
8/24/2009,8,7,-58.985715,9.09E-07,8.74E-06,1040.52671,1.6188,1.6844,0.71965,6.411029,36616,6,7,6206,7118,1874.583616, 21:06:15.30,4381596.145,694104.7286
8/24/2009,8,8,-61.447276,2.46E-09,8.74E-06,2.8214,1.6188,0.00457,0.003439,7.036157,175,7,8,6206,7118,1874.583616, 21:06:15.30,4381596.145,694104.7286
8/24/2009,9,3,-44.971403,3.20E-05,8.74E-06,36616.12408,1.6188,59.27418,1.004868,2.500765,47208,2,3,7119,7961,2115.346321, 21:08:03.44,4381787.689,694250.254
8/24/2009,9,4,-44.539387,3.53E-05,8.74E-06,40445.84382,1.6188,65.47373,1.004868,3.505633,47208,3,4,7119,7961,2115.346321, 21:08:03.44,4381787.689,694250.254
8/24/2009,9,5,-54.56959,3.42E-06,8.74E-06,3920.15652,1.6188,6.34595,0.980751,4.498967,46075,4,5,7119,7961,2115.346321, 21:08:03.44,4381787.689,694250.254
8/24/2009,9,6,-57.151217,1.78E-06,8.74E-06,2039.88231,1.6188,3.30216,0.924748,5.487508,43444,5,6,7119,7961,2115.346321, 21:08:03.44,4381787.689,694250.254
8/24/2009,9,7,-59.527833,8.62E-07,8.74E-06,986.47908,1.6188,1.59691,0.772979,6.484452,36314,6,7,7119,7961,2115.346321, 21:08:03.44,4381787.689,694250.254
8/24/2009,9,8,-57.706392,4.33E-07,8.74E-06,495.424,1.6188,0.80199,0.255219,7.245178,11990,7,8,7119,7961,2115.346321, 21:08:03.44,4381787.689,694250.254
8/24/2009,10,3,-45.989063,2.53E-05,8.74E-06,28967.18541,1.6188,46.89208,1.004868,2.500765,51016,2,3,7962,8872,2373.340218, 21:10:05.25,4381819.489,694163.4888
8/24/2009,10,4,-44.731349,3.38E-05,8.74E-06,38697.04045,1.6188,62.64277,1.004868,3.505633,51016,3,4,7962,8872,2373.340218, 21:10:05.25,4381819.489,694163.4888
8/24/2009,10,5,-52.945695,5.01E-06,8.74E-06,5733.47335,1.6188,9.28135,0.986924,4.50153,50105,4,5,7962,8872,2373.340218, 21:10:05.25,4381819.489,694163.4888
8/24/2009,10,6,-56.991263,2.01E-06,8.74E-06,2299.78028,1.6188,3.72288,1.004868,5.497426,51016,5,6,7962,8872,2373.340218, 21:10:05.25,4381819.489,694163.4888
8/24/2009,10,7,-58.931948,1.13E-06,8.74E-06,1294.29134,1.6188,2.0952,0.884145,6.460501,44887,6,7,7962,8872,2373.340218, 21:10:05.25,4381819.489,694163.4888
8/24/2009,10,8,-58.258784,1.53E-07,8.74E-06,175.65019,1.6188,0.28434,0.10276,7.167204,5217,7,8,7962,8872,2373.340218, 21:10:05.25,4381819.489,694163.4888
8/24/2009,11,3,-47.747565,1.69E-05,8.74E-06,19322.17877,1.6188,31.27874,1.004868,2.500765,50456,2,3,8873,9773,2624.16592, 21:11:56.96,4381719.402,693935.1988
8/24/2009,11,4,-45.88923,2.59E-05,8.74E-06,29640.78075,1.6188,47.9825,1.004868,3.505633,50456,3,4,8873,9773,2624.16592, 21:11:56.96,4381719.402,693935.1988
8/24/2009,11,5,-49.330353,1.15E-05,8.74E-06,13181.10999,1.6188,21.33758,0.986924,4.50153,49555,4,5,8873,9773,2624.16592, 21:11:56.96,4381719.402,693935.1988
8/24/2009,11,6,-56.04671,2.48E-06,8.74E-06,2837.84394,1.6188,4.5939,0.997599,5.494294,50091,5,6,8873,9773,2624.16592, 21:11:56.96,4381719.402,693935.1988
8/24/2009,11,7,-55.78064,7.41E-07,8.74E-06,848.0832,1.6188,1.37288,0.280414,6.204804,14080,6,7,8873,9773,2624.16592, 21:11:56.96,4381719.402,693935.1988
8/24/2009,12,3,-44.664696,3.43E-05,8.74E-06,39295.52258,1.6188,63.61159,1.004868,2.500765,48776,2,3,9774,10644,2871.537523, 21:13:46.02,4381598.19,693721.8012
8/24/2009,12,4,-44.650391,3.42E-05,8.74E-06,39178.6373,1.6188,63.42238,0.998585,3.503131,48471,3,4,9774,10644,2871.537523, 21:13:46.02,4381598.19,693721.8012
8/24/2009,12,5,-46.25992,2.00E-05,8.74E-06,22909.88192,1.6188,37.08652,0.845885,4.477243,41059,4,5,9774,10644,2871.537523, 21:13:46.02,4381598.19,693721.8012
8/24/2009,12,6,-54.324857,1.51E-06,8.74E-06,1728.73387,1.6188,2.79847,0.4088,5.349449,19843,5,6,9774,10644,2871.537523, 21:13:46.02,4381598.19,693721.8012
8/24/2009,13,3,-45.561067,2.79E-05,8.74E-06,31967.3002,1.6188,51.74867,1.004868,2.500765,51912,2,3,10645,11571,3123.086889, 21:15:45.91,4381755.648,693809.1897
8/24/2009,13,4,-46.491931,2.25E-05,8.74E-06,25799.99229,1.6188,41.76503,1.004868,3.505633,51912,3,4,10645,11571,3123.086889, 21:15:45.91,4381755.648,693809.1897
8/24/2009,13,5,-50.293998,9.22E-06,8.74E-06,10558.1426,1.6188,17.09152,0.986924,4.50153,50985,4,5,10645,11571,3123.086889, 21:15:45.91,4381755.648,693809.1897
8/24/2009,13,6,-55.835574,2.25E-06,8.74E-06,2569.96754,1.6188,4.16026,0.860561,5.437798,44457,5,6,10645,11571,3123.086889, 21:15:45.91,4381755.648,693809.1897
8/24/2009,13,7,-61.787461,1.59E-08,8.74E-06,18.22093,1.6188,0.0295,0.024022,6.054698,1241,6,7,10645,11571,3123.086889, 21:15:45.91,4381755.648,693809.1897
8/24/2009,14,3,-45.846,2.62E-05,8.74E-06,29937.30245,1.6188,48.46251,1.004868,2.500765,53816,2,3,11572,12532,3376.597236, 21:17:42.62,4381958.845,693960.0772
8/24/2009,14,4,-45.863866,2.60E-05,8.74E-06,29814.39501,1.6188,48.26354,1.004868,3.505633,53816,3,4,11572,12532,3376.597236, 21:17:42.62,4381958.845,693960.0772
8/24/2009,14,5,-50.966531,7.90E-06,8.74E-06,9043.45136,1.6188,14.63954,0.986924,4.50153,52855,4,5,11572,12532,3376.597236, 21:17:42.62,4381958.845,693960.0772
8/24/2009,14,6,-59.106392,1.23E-06,8.74E-06,1413.10188,1.6188,2.28753,1.004868,5.497426,53816,5,6,11572,12532,3376.597236, 21:17:42.62,4381958.845,693960.0772
8/24/2009,14,7,-60.029985,3.29E-07,8.74E-06,376.70659,1.6188,0.60981,0.331359,6.237611,17746,6,7,11572,12532,3376.597236, 21:17:42.62,4381958.845,693960.0772
8/24/2009,15,2,-999,0,8.74E-06,0,1.6188,0,0.00002,1.989359,1,1,2,12533,13441,3629.378946, 21:20:11.48,4382111.757,694147.3514
8/24/2009,15,3,-43.140972,4.76E-05,8.74E-06,54479.4218,1.6188,88.19129,0.980904,2.502083,49690,2,3,12533,13441,3629.378946, 21:20:11.48,4382111.757,694147.3514
8/24/2009,15,4,-44.204913,3.76E-05,8.74E-06,43038.55237,1.6188,69.67081,0.990024,3.50701,50152,3,4,12533,13441,3629.378946, 21:20:11.48,4382111.757,694147.3514
8/24/2009,15,5,-54.31542,3.65E-06,8.74E-06,4182.58993,1.6188,6.77078,0.986924,4.50153,49995,4,5,12533,13441,3629.378946, 21:20:11.48,4382111.757,694147.3514
8/24/2009,15,6,-58.810004,1.27E-06,8.74E-06,1453.67342,1.6188,2.35321,0.965526,5.481462,48911,5,6,12533,13441,3629.378946, 21:20:11.48,4382111.757,694147.3514
