Lake,Trip_Date,SampNo,STime,Effort,SampSite,UTMEasting,UTMNorthing,Species,Length,Weight
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,98,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,80,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,97,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,73,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,80,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,83,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,90,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,87,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,20003,72,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,70001,55,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,70001,46,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,70001,49,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,99999,18,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,99999,20,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,99999,16,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,99999,18,
Pleasant Hill,8/3/2011,5,2220,1439,Up1,387975,4498622,99999,19,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,93,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,97,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,77,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,74,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,91,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,88,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,79,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,80,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,94,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,95,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,81,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,80,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,77,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,75,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,92,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,73,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,72,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,100,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,86,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,77,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,87,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,80,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,85,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,78,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,90,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,80,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,72,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,74,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,85,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,75,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,86,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,83,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,83,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,82,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,77,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,73,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,74,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,67,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,76,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,95,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,73,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,70,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,74,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,77,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,73,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,89,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,82,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,75,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,81,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,83,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,91,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,73,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,74,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,77,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,78,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,86,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,87,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,36,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,79,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,76,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,79,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,84,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,83,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,78,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,20003,63,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,99999,18,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,99999,18,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,99999,18,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,70001,47,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,70001,38,
Pleasant Hill,8/3/2011,6,2235,1395,Up2,387996,4498367,70001,33,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,47002,415,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,183,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,77002,219,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,77002,175,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,60,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,67,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,76,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,65,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,98,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,78,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,67,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,59,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,62,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,66,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,62,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,61,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,55,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,62,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,70,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,46,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,57,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,52,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,57,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,51,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,57,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,80,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,66,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,58,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,79,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,83,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,59,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,58,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,52,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,44,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,72,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,61,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,51,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,52,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,62,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,46,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,49,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,57,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,55,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,52,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,55,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,71,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,78,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,59,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,63,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,59,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,65,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,64,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,61,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,74,
Pleasant Hill,8/12/2008,901,2120,2335,Up1,385733,4499756,20003,57,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,77002,167,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,77002,159,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,77002,147,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,70001,48,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,77994,25,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,77002,56,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,70001,50,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,77994,20,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,77002,55,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,57,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,61,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,57,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,53,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,70,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,67,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,59,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,71,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,71,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,78,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,44,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,58,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,61,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,53,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,53,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,53,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,57,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,52,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,50,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,57,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,60,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,50,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,54,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,72,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,67,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,51,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,58,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,66,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,50,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,63,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,54,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,52,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,55,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,62,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,69,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,52,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,55,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,59,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,69,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,62,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,54,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,50,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,57,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,53,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,57,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,61,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,50,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,48,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,62,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,20003,64,
Pleasant Hill,8/12/2008,902,2135,2147,Up1,385806,4499843,77002,61,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,50,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,55,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,55,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,67,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,52,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,61,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,56,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,54,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,31,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,66,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,50,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,57,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,57,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,57,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,50,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,48,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,63,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,48,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,68,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,72,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,47,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,25,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,46,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,63,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,77002,158,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,77002,173,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,77002,231,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,63,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,62,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,51,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,55,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,60,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,67,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,46,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,50,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,44,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,66,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,51,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,54,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,45,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,65,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,78,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,55,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,49,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,55,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,42,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,62,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,50,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,57,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,51,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,52,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,60,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,55,
Pleasant Hill,8/12/2008,903,2149,2379,Up2,386796,4499862,20003,61,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,58,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,57,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77002,159,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,18,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,20,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,21,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,19,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,15,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,16,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,16,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,77994,20,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,72,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,52,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,52,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,64,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,55,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,73,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,69,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,63,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,50,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,71,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,68,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,64,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,52,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,52,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,67,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,44,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,66,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,45,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,60,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,48,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,47,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,37,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,55,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,78,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,66,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,65,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,61,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,73,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,70,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,73,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,65,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,48,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,60,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,69,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,50,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,51,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,50,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,72,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,63,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,61,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,61,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,47,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,49,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,77,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,42,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,50,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,63,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,67,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,77,
Pleasant Hill,8/12/2008,904,2202,2191,Mid1,387441,4499918,20003,78,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,77002,63,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,77002,167,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,66,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,80,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,67,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,60,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,24,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,43,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,72,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,52,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,57,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,65,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,53,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,77,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,70,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,34,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,66,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,59,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,67,
Pleasant Hill,8/12/2008,905,2214,2406,Mid1,387362,4500032,20003,61,
